id,review,auxiliary_sentence,label
82,床墊過軟會下陷，設備環境比照片裡、預期中的老舊,服務,0
82,床墊過軟會下陷，設備環境比照片裡、預期中的老舊,位置,0
82,床墊過軟會下陷，設備環境比照片裡、預期中的老舊,性價比,0
82,床墊過軟會下陷，設備環境比照片裡、預期中的老舊,乾淨,0
82,床墊過軟會下陷，設備環境比照片裡、預期中的老舊,客房,2
82,床墊過軟會下陷，設備環境比照片裡、預期中的老舊,設施,2
83,早餐相當豐富，有多樣的手作果醬/抹醬選擇，搭配現磨咖啡或特調冷飲、水煮營養土雞蛋及水果。吃飽飽，不怕早上遊玩沒體力。,服務,1
83,早餐相當豐富，有多樣的手作果醬/抹醬選擇，搭配現磨咖啡或特調冷飲、水煮營養土雞蛋及水果。吃飽飽，不怕早上遊玩沒體力。,位置,0
83,早餐相當豐富，有多樣的手作果醬/抹醬選擇，搭配現磨咖啡或特調冷飲、水煮營養土雞蛋及水果。吃飽飽，不怕早上遊玩沒體力。,性價比,0
83,早餐相當豐富，有多樣的手作果醬/抹醬選擇，搭配現磨咖啡或特調冷飲、水煮營養土雞蛋及水果。吃飽飽，不怕早上遊玩沒體力。,乾淨,0
83,早餐相當豐富，有多樣的手作果醬/抹醬選擇，搭配現磨咖啡或特調冷飲、水煮營養土雞蛋及水果。吃飽飽，不怕早上遊玩沒體力。,客房,0
83,早餐相當豐富，有多樣的手作果醬/抹醬選擇，搭配現磨咖啡或特調冷飲、水煮營養土雞蛋及水果。吃飽飽，不怕早上遊玩沒體力。,設施,0
84,環境還算感乾淨，但是房間很小，隔音效果不佳，價格也不親民。,服務,0
84,環境還算感乾淨，但是房間很小，隔音效果不佳，價格也不親民。,位置,0
84,環境還算感乾淨，但是房間很小，隔音效果不佳，價格也不親民。,性價比,2
84,環境還算感乾淨，但是房間很小，隔音效果不佳，價格也不親民。,乾淨,1
84,環境還算感乾淨，但是房間很小，隔音效果不佳，價格也不親民。,客房,2
84,環境還算感乾淨，但是房間很小，隔音效果不佳，價格也不親民。,設施,0
85,房間空間及樓層走道太狹小，隔音有點差，可以聽到隔壁的聲音,服務,0
85,房間空間及樓層走道太狹小，隔音有點差，可以聽到隔壁的聲音,位置,0
85,房間空間及樓層走道太狹小，隔音有點差，可以聽到隔壁的聲音,性價比,0
85,房間空間及樓層走道太狹小，隔音有點差，可以聽到隔壁的聲音,乾淨,0
85,房間空間及樓層走道太狹小，隔音有點差，可以聽到隔壁的聲音,客房,2
85,房間空間及樓層走道太狹小，隔音有點差，可以聽到隔壁的聲音,設施,2
87,民宿老闆很親切，詳細的解說每一個景點與該注意的事項！很棒的住宿體驗 ,服務,1
87,民宿老闆很親切，詳細的解說每一個景點與該注意的事項！很棒的住宿體驗 ,位置,0
87,民宿老闆很親切，詳細的解說每一個景點與該注意的事項！很棒的住宿體驗 ,性價比,0
87,民宿老闆很親切，詳細的解說每一個景點與該注意的事項！很棒的住宿體驗 ,乾淨,0
87,民宿老闆很親切，詳細的解說每一個景點與該注意的事項！很棒的住宿體驗 ,客房,0
87,民宿老闆很親切，詳細的解說每一個景點與該注意的事項！很棒的住宿體驗 ,設施,0
89,老闆娘親切手藝又好，又有私房豆腐乳及黑豆醬油等暢銷料理，住三天都不想回家了,服務,1
89,老闆娘親切手藝又好，又有私房豆腐乳及黑豆醬油等暢銷料理，住三天都不想回家了,位置,0
89,老闆娘親切手藝又好，又有私房豆腐乳及黑豆醬油等暢銷料理，住三天都不想回家了,性價比,0
89,老闆娘親切手藝又好，又有私房豆腐乳及黑豆醬油等暢銷料理，住三天都不想回家了,乾淨,0
89,老闆娘親切手藝又好，又有私房豆腐乳及黑豆醬油等暢銷料理，住三天都不想回家了,客房,0
89,老闆娘親切手藝又好，又有私房豆腐乳及黑豆醬油等暢銷料理，住三天都不想回家了,設施,0
90,早餐很棒當地特色餐點服務人員都很細心,服務,1
90,早餐很棒當地特色餐點服務人員都很細心,位置,0
90,早餐很棒當地特色餐點服務人員都很細心,性價比,0
90,早餐很棒當地特色餐點服務人員都很細心,乾淨,0
90,早餐很棒當地特色餐點服務人員都很細心,客房,0
90,早餐很棒當地特色餐點服務人員都很細心,設施,0
92,早餐實在太美味了！值得再訪！,服務,1
92,早餐實在太美味了！值得再訪！,位置,0
92,早餐實在太美味了！值得再訪！,性價比,0
92,早餐實在太美味了！值得再訪！,乾淨,0
92,早餐實在太美味了！值得再訪！,客房,0
92,早餐實在太美味了！值得再訪！,設施,0
93,老闆跟附近商店合作，可以憑早餐券與附近店家兌換想吃的東西，服務態度非常好，有求必應，有任何需求都會協助處理，非常舒適，cp值超高，住得很愉快。,服務,1
93,老闆跟附近商店合作，可以憑早餐券與附近店家兌換想吃的東西，服務態度非常好，有求必應，有任何需求都會協助處理，非常舒適，cp值超高，住得很愉快。,位置,0
93,老闆跟附近商店合作，可以憑早餐券與附近店家兌換想吃的東西，服務態度非常好，有求必應，有任何需求都會協助處理，非常舒適，cp值超高，住得很愉快。,性價比,1
93,老闆跟附近商店合作，可以憑早餐券與附近店家兌換想吃的東西，服務態度非常好，有求必應，有任何需求都會協助處理，非常舒適，cp值超高，住得很愉快。,乾淨,0
93,老闆跟附近商店合作，可以憑早餐券與附近店家兌換想吃的東西，服務態度非常好，有求必應，有任何需求都會協助處理，非常舒適，cp值超高，住得很愉快。,客房,0
93,老闆跟附近商店合作，可以憑早餐券與附近店家兌換想吃的東西，服務態度非常好，有求必應，有任何需求都會協助處理，非常舒適，cp值超高，住得很愉快。,設施,0
96,大浴缸，大空間,服務,0
96,大浴缸，大空間,位置,0
96,大浴缸，大空間,性價比,0
96,大浴缸，大空間,乾淨,0
96,大浴缸，大空間,客房,1
96,大浴缸，大空間,設施,0
97,湯屋空間寬敞，內附水、毛巾、浴巾及浴帽，還有小床可以休息，整體環境不錯。,服務,0
97,湯屋空間寬敞，內附水、毛巾、浴巾及浴帽，還有小床可以休息，整體環境不錯。,位置,0
97,湯屋空間寬敞，內附水、毛巾、浴巾及浴帽，還有小床可以休息，整體環境不錯。,性價比,0
97,湯屋空間寬敞，內附水、毛巾、浴巾及浴帽，還有小床可以休息，整體環境不錯。,乾淨,0
97,湯屋空間寬敞，內附水、毛巾、浴巾及浴帽，還有小床可以休息，整體環境不錯。,客房,0
97,湯屋空間寬敞，內附水、毛巾、浴巾及浴帽，還有小床可以休息，整體環境不錯。,設施,1
100,床好睡哦，旅程就開心了一大半。,服務,0
100,床好睡哦，旅程就開心了一大半。,位置,0
100,床好睡哦，旅程就開心了一大半。,性價比,0
100,床好睡哦，旅程就開心了一大半。,乾淨,0
100,床好睡哦，旅程就開心了一大半。,客房,1
100,床好睡哦，旅程就開心了一大半。,設施,0
101,人員有待加強,服務,2
101,人員有待加強,位置,0
101,人員有待加強,性價比,0
101,人員有待加強,乾淨,0
101,人員有待加強,客房,0
101,人員有待加強,設施,0
102,水龍頭是壞的,服務,0
102,水龍頭是壞的,位置,0
102,水龍頭是壞的,性價比,0
102,水龍頭是壞的,乾淨,0
102,水龍頭是壞的,客房,2
102,水龍頭是壞的,設施,0
103,入住時間建議還是打電話詢問，BOOKing資訊有誤，並非12:00入住。,服務,2
103,入住時間建議還是打電話詢問，BOOKing資訊有誤，並非12:00入住。,位置,0
103,入住時間建議還是打電話詢問，BOOKing資訊有誤，並非12:00入住。,性價比,0
103,入住時間建議還是打電話詢問，BOOKing資訊有誤，並非12:00入住。,乾淨,0
103,入住時間建議還是打電話詢問，BOOKing資訊有誤，並非12:00入住。,客房,0
103,入住時間建議還是打電話詢問，BOOKing資訊有誤，並非12:00入住。,設施,0
105,"暖氣夠暖，衛浴有浴缸,4人房偏小，但五臟俱全。離旅客中心和商店街不遠。",服務,0
105,"暖氣夠暖，衛浴有浴缸,4人房偏小，但五臟俱全。離旅客中心和商店街不遠。",位置,1
105,"暖氣夠暖，衛浴有浴缸,4人房偏小，但五臟俱全。離旅客中心和商店街不遠。",性價比,0
105,"暖氣夠暖，衛浴有浴缸,4人房偏小，但五臟俱全。離旅客中心和商店街不遠。",乾淨,0
105,"暖氣夠暖，衛浴有浴缸,4人房偏小，但五臟俱全。離旅客中心和商店街不遠。",客房,1
105,"暖氣夠暖，衛浴有浴缸,4人房偏小，但五臟俱全。離旅客中心和商店街不遠。",設施,0
106,早餐很好，位於天祥風景區附近，冷氣夠冷(因為這段時間很熱)。,服務,1
106,早餐很好，位於天祥風景區附近，冷氣夠冷(因為這段時間很熱)。,位置,1
106,早餐很好，位於天祥風景區附近，冷氣夠冷(因為這段時間很熱)。,性價比,0
106,早餐很好，位於天祥風景區附近，冷氣夠冷(因為這段時間很熱)。,乾淨,0
106,早餐很好，位於天祥風景區附近，冷氣夠冷(因為這段時間很熱)。,客房,1
106,早餐很好，位於天祥風景區附近，冷氣夠冷(因為這段時間很熱)。,設施,0
108,入住前會電話聯繫,服務,1
108,入住前會電話聯繫,位置,0
108,入住前會電話聯繫,性價比,0
108,入住前會電話聯繫,乾淨,0
108,入住前會電話聯繫,客房,0
108,入住前會電話聯繫,設施,0
110,希望房間內能有掛衣帽的地方,服務,0
110,希望房間內能有掛衣帽的地方,位置,0
110,希望房間內能有掛衣帽的地方,性價比,0
110,希望房間內能有掛衣帽的地方,乾淨,0
110,希望房間內能有掛衣帽的地方,客房,2
110,希望房間內能有掛衣帽的地方,設施,0
112,住宿位置很方便。,服務,0
112,住宿位置很方便。,位置,1
112,住宿位置很方便。,性價比,0
112,住宿位置很方便。,乾淨,0
112,住宿位置很方便。,客房,0
112,住宿位置很方便。,設施,0
113,牛排，只有紅酒燉牛肉，還有意大利麵等等，甜點及水果也有相當質量，當然也有冰淇淋。,服務,1
113,牛排，只有紅酒燉牛肉，還有意大利麵等等，甜點及水果也有相當質量，當然也有冰淇淋。,位置,0
113,牛排，只有紅酒燉牛肉，還有意大利麵等等，甜點及水果也有相當質量，當然也有冰淇淋。,性價比,0
113,牛排，只有紅酒燉牛肉，還有意大利麵等等，甜點及水果也有相當質量，當然也有冰淇淋。,乾淨,0
113,牛排，只有紅酒燉牛肉，還有意大利麵等等，甜點及水果也有相當質量，當然也有冰淇淋。,客房,0
113,牛排，只有紅酒燉牛肉，還有意大利麵等等，甜點及水果也有相當質量，當然也有冰淇淋。,設施,0
114,床很好睡，很大,服務,0
114,床很好睡，很大,位置,0
114,床很好睡，很大,性價比,0
114,床很好睡，很大,乾淨,0
114,床很好睡，很大,客房,1
114,床很好睡，很大,設施,0
116,第二次住宿，平價.乾淨.舒適，老闆很熱心的介紹景點,服務,1
116,第二次住宿，平價.乾淨.舒適，老闆很熱心的介紹景點,位置,0
116,第二次住宿，平價.乾淨.舒適，老闆很熱心的介紹景點,性價比,1
116,第二次住宿，平價.乾淨.舒適，老闆很熱心的介紹景點,乾淨,1
116,第二次住宿，平價.乾淨.舒適，老闆很熱心的介紹景點,客房,1
116,第二次住宿，平價.乾淨.舒適，老闆很熱心的介紹景點,設施,0
118,早餐好好吃，老闆娘很親切,服務,1
118,早餐好好吃，老闆娘很親切,位置,0
118,早餐好好吃，老闆娘很親切,性價比,0
118,早餐好好吃，老闆娘很親切,乾淨,0
118,早餐好好吃，老闆娘很親切,客房,0
118,早餐好好吃，老闆娘很親切,設施,0
119,房間很乾淨，也寬敞，廁所稍擠一些，還在可允許範圍。,服務,0
119,房間很乾淨，也寬敞，廁所稍擠一些，還在可允許範圍。,位置,0
119,房間很乾淨，也寬敞，廁所稍擠一些，還在可允許範圍。,性價比,0
119,房間很乾淨，也寬敞，廁所稍擠一些，還在可允許範圍。,乾淨,1
119,房間很乾淨，也寬敞，廁所稍擠一些，還在可允許範圍。,客房,1
119,房間很乾淨，也寬敞，廁所稍擠一些，還在可允許範圍。,設施,0
121,入住房間有小陽台，可以看到花蓮港。,服務,0
121,入住房間有小陽台，可以看到花蓮港。,位置,0
121,入住房間有小陽台，可以看到花蓮港。,性價比,0
121,入住房間有小陽台，可以看到花蓮港。,乾淨,0
121,入住房間有小陽台，可以看到花蓮港。,客房,1
121,入住房間有小陽台，可以看到花蓮港。,設施,0
122,平日性價比高，周末假日貴。,服務,0
122,平日性價比高，周末假日貴。,位置,0
122,平日性價比高，周末假日貴。,性價比,1
122,平日性價比高，周末假日貴。,乾淨,0
122,平日性價比高，周末假日貴。,客房,0
