id,reviews,service,location,value,cleanliness,room,facilities
481,老闆、老闆娘超級親切的，一開窗就看到海景還有船帆石，交通也方便！,1,1,0,0,1,0
482,很棒出來就是坐船處，風景優美，房間又大，下午還有點心能吃,1,1,0,0,1,0
483,老闆娘做的早餐超好吃！熱騰騰的鮪魚三明治、玉子燒、新鮮水果、豆漿，好吃又有份量~讓一天的開始超美好！吃太撐結果又回房間睡了一下回籠覺,1,0,0,0,0,0
484,駁二藝術特區就在旁邊.地點佳.服務態度很好 有輕軌也有捷運.房間適中,1,1,0,0,1,0
485,1.床非常舒適！,0,0,0,0,1,0
486,早餐老闆娘現做，好吃！,1,0,0,0,0,0
487,床好睡，有小陽台可以曬簡單的衣物。,0,0,0,0,1,0
488,房間設計不錯!浴室太小間!隔音太差!,0,0,0,0,2,0
490,舊式旅館，房間大 浴室也不 整體上還Ok 房門隔音 有待改善,0,0,0,0,2,0
492,這是雲林華山地區的景觀飯店，風景優美，停車方便，是華山地區婚宴，住宿的首選。,0,1,0,0,0,1
494,房間味道有點重,0,0,0,0,2,0
495,早餐普通...,2,0,0,0,0,0
497,Cp值超高！！！！！！！！！！,0,0,1,0,0,0
498,CP值不錯，主人好客和善。,1,0,1,0,0,0
499,床跟枕頭舒適好睡,0,0,0,0,1,0
500,民宿老板人非常热情；房间里面的设计很童话风，小朋友非常喜欢；房间的整洁度也很好，下次来还会想要入住这里,1,0,0,1,1,0
501,VVIP K1寢室超級舒服,0,0,0,0,1,0
502,CP值很高，民宿老闆娘很熱情,1,0,1,0,0,0
503,沒電梯 爬3樓 對於旅遊疲累的人是很大的負擔,0,0,0,0,0,2
505,因為是上下舖，所以只要一移動，不管是上還是下舖都會受到影響,0,0,0,0,2,0
506,價格便宜 地點方便 設備老舊 環境整潔差 服務人員態度和善,1,1,1,2,0,2
507,走路到夜市跟海邊都很近，在夜市旁邊還有自己的停車場，對於開車的人來說真的太方便了,0,1,0,0,0,1
508,床單清潔度應加強,0,0,0,2,2,0
509,床很舒適、浴室淋浴水很大很穩定。,0,0,0,0,1,0
511,希望房里有冰箱,0,0,0,0,2,0
512,早餐種類能更多就好!,2,0,0,0,0,0
514,地點很方便。,0,1,0,0,0,0
516,很溫馨，貓咪也很親人，民宿主人也是位很有愛心的愛貓人，值得推薦的好地方,1,0,0,0,0,0
517,環境舒適，在住宅區內晚上很安靜，不過房間隔音稍差所以房客素質很重要,0,1,0,0,2,0
518,早餐很豐盛，但明明是點素食，卻夾了一片火腿...若可以改善就完美了!,2,0,0,0,0,0
519,老闆待人和善。位置很方便，旁邊就有許多特色餐店，有免費腳踏車方便逛市區。有提供24H免費咖啡與氣泡水。以民宿等級來說是物超所值。,1,1,1,0,0,1
520,小陽台有特色,0,0,0,0,1,0
521,沒有附設電梯，行李有些不方便,0,0,0,0,0,2
523,環境優～早餐豐盛，貼心為小孩準備餐點，每個房間都有溜滑梯或攀岩，小朋友玩得很開心,1,0,0,0,1,0
524,房間明亮舒服，特別是床很好睡,0,0,0,0,1,0
526,佈置溫馨，舒適，早餐好吃,1,0,0,0,1,0
527,房間大，員工親切，早餐有清粥小菜可以選,1,0,0,0,1,0
529,位置好，離火車站和文化路夜市都很近。,0,1,0,0,0,0
532,#有早餐：三明治/烤土司/鋁箔包飲料/茶葉蛋/包子/咖啡。,1,0,0,0,0,0
533,早班小妹妹服務很好，又有耐性，給100分,1,0,0,0,0,0
534,沒有什麼不好的地方。只是三樓的水壓不夠，蓮蓬頭的水柱比較小，但熱水很充足，甚至還覺得有點太熱XD,0,0,0,0,2,0
535,早餐帶位服務不耐煩,2,0,0,0,0,0
536,地理位置优越,0,1,0,0,0,0
537,"早餐不錯,近市區,徒步到飯店附近可以買到幾乎所有花蓮的名產,停車位很充足",1,1,0,0,0,1
539,贈的早餐內容有: 烤雞沙拉、烘蛋、烤蔬菜，以及雜糧麵包，搭配家鄉牌濃豆漿。,1,0,0,0,0,0
540,1.房間內，燈有點暗,0,0,0,0,2,0
541,民宿外面就是大海，能看日出，民宿老板热情，早餐好吃,1,1,0,0,0,0
543,房間很大，環境很好，雖然偏僻但少了鬧區裡的吵雜，走出民宿就能看到很棒的風景,0,1,0,0,1,0
544,冷氣不往床頭吹更好,0,0,0,0,2,0
546,位置佳、早餐好吃，親切貼心，推薦！,1,1,0,0,0,0
547,早餐豐盛.離景點近,1,1,0,0,0,0
549,房間很乾淨氣氛很好,0,0,0,1,1,0
550,房間很髒、被套各種破洞、污漬，空調都是黴菌，馬桶都是髒污，品質超級差！,0,0,0,2,2,0
551,民宿主人非常熱情，有求必應，讓我們有賓至如歸的感受，民宿的位置在一大片田野之中，在這住宿極有放鬆度假之感，建議騎乘民宿提供的腳踏車去鳳林純樸的街上與田園間繞繞，更能感受鳳林的美與自在。,1,1,0,0,0,1
552,早餐素食可增加會更優,2,0,0,0,0,0
554,老闆很親切，交通位置方便，溜滑梯房讓孩子玩得好開心，期待下次再來！,1,1,0,0,1,0
555,另外房間很乾淨，離老街幾步路就到了，楊姐也很熱情協助旅客，非常值得推薦。,1,1,0,1,1,0
556,有飲水機/氣泡水機 很特別！,0,0,0,0,0,1
557,客房設計工業風，舒適，有桌椅沙發床可以吃東西看電視。,0,0,0,0,1,0
559,228連假入住，提早抵達，看到老闆娘正在酒精消毒室內拖鞋，房間也準備用漂白水擦拭，頓時覺得老闆娘很用心。進房後，有些潮濕，老闆娘說宜蘭已經連續一個月的雨天了，所以趕緊打開冷氣機除濕，一下子就舒適許多。房間一進門就是一大片落地窗，一望無際的山景，心情都放鬆了，小朋友更是溜滑梯玩的不亦樂乎。228剛好遇到放晴，民宿的遊戲區也是讓小孩玩到不願意出門吃飯，真的很棒。第二天一早的中式早餐，更是令人驚豔，豐富、新鮮又好吃，連平常不吃粥的小孩，也吃了兩碗。大人小孩依依不捨的退房，約定下次 …228連假入住，提早抵達，看到老闆娘正在酒精消毒室內拖鞋，房間也準備用漂白水擦拭，頓時覺得老闆娘很用心。進房後，有些潮濕，老闆娘說宜蘭已經連續一個月的雨天了，所以趕緊打開冷氣機除濕，一下子就舒適許多。房間一進門就是一大片落地窗，一望無際的山景，心情都放鬆了，小朋友更是溜滑梯玩的不亦樂乎。228剛好遇到放晴，民宿的遊戲區也是讓小孩玩到不願意出門吃飯，真的很棒。第二天一早的中式早餐，更是令人驚豔，豐富、新鮮又好吃，連平常不吃粥的小孩，也吃了兩碗。大人小孩依依不捨的退房，約定下次再來玩。環境好，乾淨，舒適，放鬆，很用心，老闆娘很親切的民宿。客房5.0服務5.0位置5.0閱讀完整內容顯示較少內容,1,1,0,1,1,1
560,底點方便 早餐服務好送至房間且味道佳,1,1,0,0,0,0
561,没有电梯，住在6楼，行李箱要自己搬上去，房间内陈设太简单，仅有一个床垫放在地上和一个小茶几,0,0,0,0,2,2
562,位置就在離海邊不遠 離東大門夜市也很近 員工很貼心 房間很不錯,1,1,0,0,1,0
564,飯店加分不少，可惜剛好遇到地下室整修，部分餐飲服務沒享用到，總是留下一些遺憾。,2,0,0,0,0,0
565,床位舒適整潔,0,0,0,1,1,0
566,早餐很傳統但味道不錯；外面可以走走逛逛，位置很棒；床鋪很多，人多住宿不擁擠,1,1,0,0,1,0
568,地點真的不錯，房間雖然老舊但很乾淨。,0,1,0,1,2,0
569,老闆用心經營，管家貼心服務！,1,0,0,0,0,0
572,房間和浴缸都很大,0,0,0,0,1,0
574,房間有點小，沒有冰箱！電視機聲音很小聲！,0,0,0,0,2,0
578,早餐提供麥當勞早餐卷跟傳統早餐店兩種選擇，滿足各種不同需求，讚！,1,0,0,0,0,0
579,早餐不錯，基本上該有的都有，位置很舒適，適合邊聊天邊吃。,1,1,0,0,0,0
580,如果床舖有硬的可選擇就可得10分完美了。,0,0,0,0,2,0
582,早餐不錯，是吃得飽的。,1,0,0,0,0,0
583,民宿地點蠻偏僻的⋯⋯,0,2,0,0,0,0
584,服務非常好 只是客房小地點 有很多自助的設施供遊客使用非常棒,1,0,0,0,2,1
585,舒適度不錯，且櫃檯人員服務親切,1,0,0,0,1,0
586,房間的清潔度不夠,0,0,0,2,2,0
588,701房，淋浴溫度不穩定,0,0,0,0,2,0
590,親子同樂同住的好地方，玩具多，房間大又乾淨，還有準備小孩的牙膏牙刷，超棒的,0,0,0,1,1,0
591,房間很大、舒適,0,0,0,0,1,0
593,田中央的民宿，真是美麗，風景和民宿裝潢很棒,0,1,0,0,1,0
595,裡面客廳房間廚房浴室陽台全部都超大 還有很大的泡澡浴缸 一切的舒適度都很好,0,0,0,0,1,0
596,使用網路電視 訊號很差 速度慢 沒有第四台,0,0,0,0,2,0
597,小幫手提供了有用的旅遊資訊,1,0,0,0,0,0
598,地板乾淨、早餐不錯、吹風機風強,1,0,0,1,1,0
599,Cp高 服務態度優,1,0,1,0,0,0
601,戶外泡湯池園景規劃很棒！,0,0,0,0,0,1
602,住宿地點隱身在巷弄間需要多稍注意巷弄間的牌號才不會找不到,0,2,0,0,0,0
603,老闆娘會介紹附近景點給我們，自己做的早餐很好吃,1,0,0,0,0,0
605,房間小了一點 兩人住放了行李沒什麼空間走路了,0,0,0,0,2,0
606,早餐好吃，房間設備該有的都有，沐浴用品品牌不錯，景色超漂亮，還提供泡茶的區域真的很棒,1,1,0,0,1,1
607,房間非常乾淨 沒有一般汽車旅館會有的煙味,0,0,0,1,1,0
609,交通方便 服務人員親切 房間乾淨明亮 廁所也乾淨 感謝櫃檯錢小姐的照顧,1,1,0,1,1,0
610,小花园有意思 老板和她的儿女也都挺有意思,1,0,0,0,0,1
611,住宿位置不錯，房間也都算舒適，整體來說 算是中規中矩。,0,1,0,0,1,0
613,希望泳池可以改成溫水的,0,0,0,0,0,2
615,住宿還算是不錯,0,0,0,0,1,0
616,地點好，服務人員態度也好，房間乾淨整潔,1,1,0,1,1,0
617,四人房空間寬敞,0,0,0,0,1,0
620,毛巾上有咖啡色污點 床墊很明顯的睡到彈簧,0,0,0,2,2,0
621,位置很好，花蓮後站(西出口)步行2-3分即達,0,1,0,0,0,0
622,老闆娘很健談，一樓的親子設施讓小孩都不想回房間了，非常棒,1,0,0,0,0,1
623,偏僻了點，沒有車位，熱水很棒，床和椅子都很棒，安靜！,0,2,0,0,1,2
626,民宿有重新整修，整個跟新的一樣，床也很好睡，真的有來放鬆的心情 ,0,0,0,0,1,0
627,房間舒適寬敞 有停車位 洗衣 頂樓似乎能烤肉,0,0,0,0,1,1
628,沒有單獨除濕機，濕氣很重；,0,0,0,0,2,0
629,老闆親切幽默，讓我覺得很熱情，相當特別民宿有電梯，不用搬重行李走樓梯。,1,0,0,0,0,1
630,早餐（山海園）。真的很可以，就算沒附早餐，自費100元吃到飽，也很划算！！,1,0,1,0,0,0
631,早餐非常豐盛美味，老闆娘一家人非常親切熱情。整體住宿舒適，又可看山景與海景。,1,0,0,0,1,0
634,房間很乾淨，浴室有乾濕分離,0,0,0,1,1,0
636,CP 值可以,0,0,1,0,0,0
637,住宿地點佳，環境乾淨舒適,0,1,0,1,1,0
638,希望電視能是第四台或是電視盒 這樣比較多劇可以看！是建議啦！不是不滿意,0,0,0,0,2,0
639,兩面超大片窗戶搭配電動窗簾、,0,0,0,0,1,0
640,1.民宿職員熱情,1,0,0,0,0,0
641,民宿離早餐店非常近（最推薦弘爺漢堡）,0,1,0,0,0,0
643,地點很靠近高雄車站，附近就有7-11，算是便利的場所。,0,1,0,0,0,0
644,早餐是中式的，蠻簡單，基本的醬菜都有，還會有現炒的青菜，不錯,1,0,0,0,0,0
645,1.從大廳往住宿處會經過露天室外，若遇到下雨天拖行李整個會變得很狼狽,0,0,0,0,0,2
646,有提供停車場很棒，一進巷口就覺得會是一個很溫馨的民宿，整體環境很乾淨也很有特色，公共空間很大，有提供水果、泡麵跟咖啡，老闆很熱情的帶我們認識花蓮景點，只可惜兩天一夜來不及玩完期待下次再來花蓮玩,1,1,0,1,0,1
648,有補救還不錯希望下次能住到,0,0,0,0,0,0
649,"房間內非常、非常乾淨,第一次可以很自然在房間內打赤腳。連同浴室也感受到很用心打掃! 而且價格非常親民,物超所值!",0,0,1,1,1,0
653,有浴缸很棒，還有準備泡澡錠很貼心!,0,0,0,0,1,0
657,床太軟，身旁的人一翻身，我這邊床就跟著晃。,0,0,0,0,2,0
658,老闆人非常親切，房間乾淨，更會推薦許多網美店家，棒,1,0,0,1,1,0
659,地點位於七星潭，看海很方便,0,1,0,0,0,0
660,早餐老板做的，非常好吃，老闆很熱情,1,0,0,0,0,0
661,不是來受氣的。再也不會來了 Ps. 4人房裡沒浴室也沒冰箱毛巾跟浴巾都沒有。,0,0,0,0,2,0
662,房間不大，整潔度佳，早餐就算等不到供餐時間也有提供麥味登可以用餐,1,0,0,1,2,0
666,1. 老闆人很好很親切。,1,0,0,0,0,0
668,床位略小一點點,0,0,0,0,2,0
670,有免費早餐跟消夜，走路5分鐘就到自強夜市,1,1,0,0,0,0
671,沒有早餐喔~~,2,0,0,0,0,0
673,今日選擇水果鬆餅、水果森林茶(實際名字忘記了)，只能說好吃，推薦,1,0,0,0,0,0
674,有停車場很方便，入住的房間比我想的還要在大很多，床很好睡也非常舒適，浴室還有浴缸可以泡澡！另外有叫過客房服務請他們送冰塊，服務人員也是非常友善,1,0,0,0,1,1
675,推薦哪裡可以美拍的地方還有美食小吃，真的超級棒的    ,1,0,0,0,0,0
676,店家很貼心服務態度超讚，會幫忙介紹景點還篩選可以帶毛孩的餐廳，還有給毛孩零食。,1,0,0,0,0,0
677,冷冷的天氣洗澡熱水壓很大很舒服 老闆熱心介紹園區路線及嘉義小吃景點～,1,0,0,0,1,0
678,民宿老闆很親切，熱情介紹當地美食及景點，如果喜歡寧靜的朋友，真的可以來住住喔！,1,1,0,0,0,0
679,早餐豐富多樣化.,1,0,0,0,0,0
684,老闆娘很用心 提早很多天就先跟我們聯繫住宿事宜,1,0,0,0,0,0
688,床偏軟、停車位很有問題。,0,0,0,0,2,2
689,有特色，老闆nice給旅人很大方便,1,0,0,0,0,0
690,只有一罐要洗全身，希望能有潤髮以及良好一點的吹風機,0,0,0,0,2,0
692,房間的環境清潔度，尚待改善，應該還需要有多餘的人手來協助清潔工作，另外房間螞蟻有些多這點尚待加強，,0,0,0,2,2,0
693,早餐好吃 晚上可以逛夜市,1,1,0,0,0,0
694,沒有不滿意的地方.,0,0,0,0,0,0
695,每次住市區民宿都要煩惱停車位，這裡每個房間都有專屬私人車位，上下車很方便，配備進出門遙控器，感覺像回到花蓮的家，很自由。,0,0,0,0,0,1
700,很不錯的旅店，天氣不佳還好有個陽台看海發懶，下次要早點來衝浪,0,0,0,0,1,0
701,以CP值及地理位置而言是非常方便的！,0,1,1,0,0,0
702,臺南小旅行住一晚，房間設備新穎乾淨，裝潢擺設簡單溫馨，老闆態度親切,1,0,0,1,1,0
705,早餐豐富好吃，房間寬敞，浴室也寬敞舒適,1,0,0,0,1,0
706,房間乾淨。早餐有咖啡。醬菜魯肉。飯。稀飯。青菜。冷氣?浴ok,1,0,0,1,1,0
708,一些要求(ex索取髒衣袋)會馬上被拒絕，應該可以用比較委婉的語氣表達旅館沒有此項服務……,2,0,0,0,0,0
709,地理位置很好，電視有youtube可以看，自助早餐很棒,1,1,0,0,1,0
710,貼心服務好! 國外朋友來台灣/台中住的推薦住宿!!,1,0,0,0,0,0
711,地點非常便利，房間非常乾淨,0,1,0,1,1,0
712,房間大，床大，很好睡，離夜市很近,0,1,0,0,1,0
714,沙發好像是彈簧陷下去沒有很好坐；雖然住宿資訊有停車場但其實是路邊自己找空位停，社區巷口停車位不多，我們後來是停到外面馬路的路邊。,0,0,0,0,2,2
715,地理位置：非常好!在鬧區，隔壁就有超商，附近有攤販、餐館、飲料店、酒吧、超商。,0,1,0,0,0,0
716,方便停車，老闆善良 客氣,1,0,0,0,0,1
717,"地處偏鄕小鎮,交通不便,除了提供脚踏車借用外,如能提供摩托車租借,可以方便遊歷周邊小鎮.更棒!",0,2,0,0,0,2
718,高山空氣好，視野佳，環境用心規劃，渡假避暑的好地方。,0,1,0,0,0,0
719,6人房不錯 廁所有規劃多間、洗澡和廁所分開 不會多人擠在一起 不錯廁所有點小,0,0,0,0,1,0
720,早餐很好 沙拉區選擇多,1,0,0,0,0,0
721,早餐內容可再豐富多元化些。,2,0,0,0,0,0
723,老闆親切好客，交通便利環境好，值得推薦！！,1,1,0,0,0,0
725,早餐內容雖不豐富,2,0,0,0,0,0
726,汽車可以停在飯店門口非常方便．,0,0,0,0,0,1
727,地點離夜市很近，吃東西很方便,0,1,0,0,0,0
728,住宿環境清幽 早餐也很可口 房間也相當乾淨 是ㄧ間讓人很放鬆的人文旅店,1,1,0,1,1,0
729,地板跟床會嘎嘎作響,0,0,0,0,2,0
730,房間很乾淨整潔也很溫馨，空間配置上也讓人感覺很舒服，衛浴空間不大，但卻很夠用，一打開房門的山景讓人身心舒暢！小幫手也很熱情！推薦！,1,0,0,1,1,0
731,台式早餐不錯吃，感覺有用心在準備菜色。,1,0,0,0,0,0
732,房間很乾淨，飯店人員也非常親切熱心介紹附近景點美食,1,0,0,1,1,0
735,早餐料理得很好份量也夠,1,0,0,0,0,0
738,老闆人很好，房間乾淨,1,0,0,1,1,0
739,"自助式早餐可各取所需,一般需求都可滿足.庭院景觀不錯.老闆客氣有禮",1,0,0,0,0,1
740,早餐卷有跟不同商家合作很讚，服務人員也很熱情,1,0,0,0,0,0
741,位置在鯉魚潭正前方,0,1,0,0,0,0
744,1.浴缸夠深夠大，泡澡很舒服。,0,0,0,0,1,0
745,旅館位於步道起點，喜歡散步的旅客可以沿步道慢慢散步至小瑞士花園、青青草原。,0,1,0,0,0,0
